nuc,name,category_name,category_code,format,total
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Images, Maps & Artefacts",image,Map/Single map,33
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Images, Maps & Artefacts",image,"Poster, chart, other",79
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Images, Maps & Artefacts",image,Photograph,68
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Images, Maps & Artefacts",image,Object,52
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Images, Maps & Artefacts",image,Government publication,41
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Images, Maps & Artefacts",image,Art work,18
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Images, Maps & Artefacts",image,Microform,10
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Audio book,31543
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Video,11886
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Video/Captioned,7790
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Sound,2003
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",20
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Sound/Other sound,1073
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Sound/Recorded music,1270
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Government publication,434
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Microform,319
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,"Music, Audio & Video",music,Printed music,129
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Book,1873
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Book/Braille,184
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Book/Illustrated,1604
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Book/Large print,269
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Government publication,1870
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article,150
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article/Book chapter,8
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article/Conference paper,1
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article/Journal or magazine article,8
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article/Other article,62
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article/Report,36
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article/Review,21
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Article/Working paper,1
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Microform,75
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Thesis,67
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Periodical,50
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,"Periodical/Journal, magazine, other",48
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Periodical/Newspaper,2
NRTW,Richmond-Tweed Regional Library. Library Headquarters.,Research & Reports,research,Conference Proceedings,15
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Book,36846
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Book/Braille,1405
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Book/Illustrated,20492
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Book/Large print,10604
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Audio book,15033
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Article,372
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Article/Book chapter,17
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Article/Journal or magazine article,25
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Article/Other article,285
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Article/Report,29
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Article/Review,6
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Article/Working paper,9
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Government publication,370
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Conference Proceedings,233
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Periodical,227
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",226
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Periodical/Newspaper,1
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Microform,128
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Thesis,17
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Books & Libraries,book,Archived website,9
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Diaries, Letters & Archives",diary,Unpublished,68
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Diaries, Letters & Archives",diary,Published,39
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Diaries, Letters & Archives",diary,Government publication,13
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Map,130
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Map/Atlas,24
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Map/Electronic,1
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Map/Single map,7
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Photograph,110
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",75
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Government publication,16
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Object,13
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Art work,4
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Images, Maps & Artefacts",image,Microform,3
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Audio book,15033
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Video,4533
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Video/Captioned,1449
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Sound,1158
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",4
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Sound/Other sound,610
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Sound/Recorded music,622
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Government publication,154
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Microform,94
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,"Music, Audio & Video",music,Printed music,20
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Book,520
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Book/Braille,74
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Book/Illustrated,439
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Book/Large print,122
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Government publication,463
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Article,49
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Article/Book chapter,3
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Article/Journal or magazine article,4
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Article/Other article,35
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Article/Report,5
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Article/Review,3
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Article/Working paper,1
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Thesis,18
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Microform,15
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Periodical,7
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,"Periodical/Journal, magazine, other",6
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Periodical/Newspaper,1
NRUL,Richmond-Upper Clarence Regional Library. Richmond-Upper Clarence Regional Library.,Research & Reports,research,Conference Proceedings,1
VRDH,Ringwood and District Historical Society.,Books & Libraries,book,Book,476
VRDH,Ringwood and District Historical Society.,Books & Libraries,book,Book/Illustrated,9
VRDH,Ringwood and District Historical Society.,Books & Libraries,book,Government publication,2
VRDH,Ringwood and District Historical Society.,Books & Libraries,book,Microform,1
VRDH,Ringwood and District Historical Society.,"Diaries, Letters & Archives",diary,Unpublished,206
VRDH,Ringwood and District Historical Society.,"Diaries, Letters & Archives",diary,Published,39
VRDH,Ringwood and District Historical Society.,"Diaries, Letters & Archives",diary,Government publication,1
VRDH,Ringwood and District Historical Society.,"Images, Maps & Artefacts",image,Photograph,4320
VRDH,Ringwood and District Historical Society.,"Images, Maps & Artefacts",image,Object,3938
VRDH,Ringwood and District Historical Society.,"Images, Maps & Artefacts",image,Government publication,2
VRDH,Ringwood and District Historical Society.,"Images, Maps & Artefacts",image,Microform,1
VRDH,Ringwood and District Historical Society.,Research & Reports,research,Book,2
VRDH,Ringwood and District Historical Society.,Research & Reports,research,Book/Illustrated,2
VRDH,Ringwood and District Historical Society.,Research & Reports,research,Government publication,2
NBLA,Riverina Regional Library. Bland Library.,Books & Libraries,book,Book,1
NBLA,Riverina Regional Library. Bland Library.,Books & Libraries,book,Book/Illustrated,1
NLEE,Riverina Regional Library. Leeton Library.,Books & Libraries,book,Book,2
NLEE,Riverina Regional Library. Leeton Library.,Books & Libraries,book,Book/Illustrated,1
NLEE,Riverina Regional Library. Leeton Library.,Books & Libraries,book,Book/Large print,1
NRIV,Riverina Regional Library.,Books & Libraries,book,Book,53457
NRIV,Riverina Regional Library.,Books & Libraries,book,Book/Braille,2681
NRIV,Riverina Regional Library.,Books & Libraries,book,Book/Illustrated,31237
NRIV,Riverina Regional Library.,Books & Libraries,book,Book/Large print,19475
NRIV,Riverina Regional Library.,Books & Libraries,book,Audio book,19105
NRIV,Riverina Regional Library.,Books & Libraries,book,Government publication,744
NRIV,Riverina Regional Library.,Books & Libraries,book,Conference Proceedings,289
NRIV,Riverina Regional Library.,Books & Libraries,book,Article,231
NRIV,Riverina Regional Library.,Books & Libraries,book,Article/Book chapter,28
NRIV,Riverina Regional Library.,Books & Libraries,book,Article/Journal or magazine article,31
NRIV,Riverina Regional Library.,Books & Libraries,book,Article/Other article,85
NRIV,Riverina Regional Library.,Books & Libraries,book,Article/Report,41
NRIV,Riverina Regional Library.,Books & Libraries,book,Article/Review,26
NRIV,Riverina Regional Library.,Books & Libraries,book,Article/Working paper,16
NRIV,Riverina Regional Library.,Books & Libraries,book,Microform,228
NRIV,Riverina Regional Library.,Books & Libraries,book,Periodical,52
NRIV,Riverina Regional Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",52
NRIV,Riverina Regional Library.,Books & Libraries,book,Thesis,35
NRIV,Riverina Regional Library.,Books & Libraries,book,Archived website,21
NRIV,Riverina Regional Library.,"Diaries, Letters & Archives",diary,Unpublished,167
NRIV,Riverina Regional Library.,"Diaries, Letters & Archives",diary,Published,48
NRIV,Riverina Regional Library.,"Diaries, Letters & Archives",diary,Government publication,24
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Map,182
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Map/Atlas,55
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Map/Single map,5
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Photograph,24
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",24
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Object,18
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Government publication,17
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Art work,5
NRIV,Riverina Regional Library.,"Images, Maps & Artefacts",image,Microform,1
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Audio book,19105
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Sound,351
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",1
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Sound/Other sound,304
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Sound/Recorded music,81
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Government publication,210
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Microform,145
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Video,50
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Video/Captioned,9
NRIV,Riverina Regional Library.,"Music, Audio & Video",music,Printed music,7
NRIV,Riverina Regional Library.,Research & Reports,research,Book,1000
NRIV,Riverina Regional Library.,Research & Reports,research,Book/Braille,131
NRIV,Riverina Regional Library.,Research & Reports,research,Book/Illustrated,887
NRIV,Riverina Regional Library.,Research & Reports,research,Book/Large print,205
NRIV,Riverina Regional Library.,Research & Reports,research,Government publication,858
NRIV,Riverina Regional Library.,Research & Reports,research,Article,83
NRIV,Riverina Regional Library.,Research & Reports,research,Article/Book chapter,5
NRIV,Riverina Regional Library.,Research & Reports,research,Article/Journal or magazine article,2
NRIV,Riverina Regional Library.,Research & Reports,research,Article/Other article,41
NRIV,Riverina Regional Library.,Research & Reports,research,Article/Report,14
NRIV,Riverina Regional Library.,Research & Reports,research,Article/Review,20
NRIV,Riverina Regional Library.,Research & Reports,research,Article/Working paper,1
NRIV,Riverina Regional Library.,Research & Reports,research,Thesis,38
NRIV,Riverina Regional Library.,Research & Reports,research,Microform,34
NRIV,Riverina Regional Library.,Research & Reports,research,Conference Proceedings,5
NRIV,Riverina Regional Library.,Research & Reports,research,Periodical,5
NRIV,Riverina Regional Library.,Research & Reports,research,"Periodical/Journal, magazine, other",5
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Book,230
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Book/Braille,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Book/Illustrated,58
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Book/Large print,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Government publication,103
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Article,91
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Article/Journal or magazine article,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Article/Report,61
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Article/Working paper,5
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Microform,38
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Periodical,37
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,"Periodical/Journal, magazine, other",37
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Audio book,16
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Conference Proceedings,10
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Thesis,2
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Books & Libraries,book,Archived website,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,"Diaries, Letters & Archives",diary,Unpublished,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,"Music, Audio & Video",music,Audio book,16
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,"Music, Audio & Video",music,Government publication,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,"Music, Audio & Video",music,Sound,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,"Music, Audio & Video",music,Sound/Other sound,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Government publication,179
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Article,128
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Article/Journal or magazine article,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Article/Report,76
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Article/Working paper,5
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Book,67
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Book/Braille,1
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Book/Illustrated,21
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Microform,30
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Periodical,13
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,"Periodical/Journal, magazine, other",13
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Conference Proceedings,2
VJSC,RMIT University. Justice Smith Collection: Graduate School of Business & Law: RMIT University.,Research & Reports,research,Thesis,2
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Book,252749
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Book/Braille,3537
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Book/Illustrated,204040
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Book/Large print,3215
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Audio book,10743
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Government publication,6433
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Conference Proceedings,5168
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Periodical,3615
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",3612
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Periodical/Newspaper,14
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article,3541
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article/Book chapter,182
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article/Conference paper,16
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article/Journal or magazine article,204
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article/Other article,685
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article/Report,1974
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article/Review,133
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Article/Working paper,309
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Microform,1883
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Thesis,579
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Archived website,163
VIT,RMIT University. RMIT University Library.,Books & Libraries,book,Data set,1
VIT,RMIT University. RMIT University Library.,"Diaries, Letters & Archives",diary,Unpublished,563
VIT,RMIT University. RMIT University Library.,"Diaries, Letters & Archives",diary,Published,107
VIT,RMIT University. RMIT University Library.,"Diaries, Letters & Archives",diary,Government publication,73
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Map,295
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Map/Atlas,183
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Map/Electronic,1
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Map/Single map,4
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Photograph,184
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Government publication,91
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Object,81
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Art work,48
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",45
VIT,RMIT University. RMIT University Library.,"Images, Maps & Artefacts",image,Microform,14
VIT,RMIT University. RMIT University Library.,Magazines & Newsletters,magazine,Article,1
VIT,RMIT University. RMIT University Library.,Magazines & Newsletters,magazine,Article/Journal or magazine article,1
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Audio book,10744
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Sound,694
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",1
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Sound/Other sound,552
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Sound/Recorded music,192
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Government publication,435
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Video,384
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Video/Captioned,23
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Microform,244
VIT,RMIT University. RMIT University Library.,"Music, Audio & Video",music,Printed music,98
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Book,11337
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Book/Braille,201
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Book/Illustrated,8700
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Book/Large print,193
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Government publication,9590
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article,1601
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article/Book chapter,111
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article/Conference paper,15
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article/Journal or magazine article,52
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article/Other article,328
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article/Report,868
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article/Review,91
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Article/Working paper,71
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Thesis,794
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Periodical,422
VIT,RMIT University. RMIT University Library.,Research & Reports,research,"Periodical/Journal, magazine, other",422
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Periodical/Newspaper,1
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Microform,395
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Conference Proceedings,333
VIT,RMIT University. RMIT University Library.,Research & Reports,research,Data set,1
VIT:ANDS,RMIT University. Research Data via ANDS.,Research & Reports,research,Data set,774
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Book,6651
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Book/Braille,394
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Book/Illustrated,3713
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Book/Large print,2761
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Audio book,3570
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Conference Proceedings,82
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Government publication,46
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Microform,27
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Article,18
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Article/Book chapter,6
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Article/Journal or magazine article,4
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Article/Other article,5
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Article/Report,3
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Article/Review,1
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Thesis,4
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Periodical,3
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",3
SROB,Robe District Council. Robe Public Library.,Books & Libraries,book,Archived website,2
SROB,Robe District Council. Robe Public Library.,"Diaries, Letters & Archives",diary,Published,10
SROB,Robe District Council. Robe Public Library.,"Diaries, Letters & Archives",diary,Unpublished,4
SROB,Robe District Council. Robe Public Library.,"Diaries, Letters & Archives",diary,Government publication,1
